fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2021-07-31,WMT,0.9645102438302804,0.6381129656566653,0.1179088286777939,0.6347672624836513,1.8803784971873487,12.500970873786407,0.5912673127871492,2.202600829249906,165.7131855908274,0.0182937053556457,0.0541916576636987,0.1555249918596421
2021-04-30,WMT,0.9474276666542968,0.6369169109733922,0.035353347929887,0.6424395872872293,1.9402438245994769,7.791519434628976,0.5846200667002,2.226505400685596,163.93402858470833,0.0118817656532012,0.0358843428863215,0.1015582346999315
2021-01-31,WMT,0.9721733498839656,0.4533218198499649,0.1424145933401694,0.6533370825676447,2.029139708233905,-0.1316793893129771,0.6023026107344275,2.564261718836904,142.3411648345928,-0.0079526012293264,-0.0246992545942089,0.0390425606366022
2020-10-31,WMT,0.83523791150804,0.3905992896131455,0.0445296807798368,0.651188098683345,2.0061033267428865,14.151571164510166,0.5369783507332687,1.935477026349292,188.58400023918915,0.0207324316459581,0.063870024929081,0.156418947489437
2020-07-31,WMT,0.7930500140317484,0.4749197750039655,0.1456739509742914,0.6579479488756519,2.073894569114328,14.139817629179332,0.5802546107118484,2.4994888521078766,146.02985714146598,0.027125055817206,0.0854999336077546,0.1869745768007813
2020-04-30,WMT,0.7662468087165898,0.4221447844446864,0.0849032632763439,0.6817838311320269,2.3268171160609614,10.114864864864863,0.5780447589440599,2.475337846034403,147.45461941073845,0.0174930869244113,0.0597010550996483,0.1049643327329916
2020-01-31,WMT,0.7945237177015041,0.3241290654325748,0.1377554955649826,0.6551639569546925,2.075064618516385,9.700920245398772,0.5990443772595615,2.42484527962192,150.5250677506775,0.0181568320683312,0.05750713147357,0.1154334120532281
2019-10-31,WMT,0.8105604888761577,0.2724147808650816,0.0400315095961042,0.6734895551015303,2.2543650295189046,7.908372827804107,0.5336738523120543,1.860474139603461,196.1865484880084,0.0138473085101947,0.0463509609345559,0.0780435038865865
2019-07-31,WMT,0.764433317140615,0.2982947822079394,0.0949391527471569,0.6715887269491316,2.2428085941388085,8.664586583463338,0.5551240946772772,2.2187655775592514,164.50588727878025,0.0156688424216877,0.0523269867902796,0.0882941304953164
2019-04-30,WMT,0.7728194472261166,0.2985679951932706,0.0445999399158822,0.6806142983832458,2.3405028956821345,8.662704309063892,0.5283656797871614,2.0789256106008804,175.57145774663027,0.0166535916501807,0.0572685287002419,0.0877115757812054
2019-01-31,WMT,0.7989080630380629,0.2804316119622597,0.1348142029247389,0.6368635855810666,1.92646490840874,9.466367713004484,0.6329054470006156,2.3697621360319863,154.0238973567064,0.0173875373355525,0.0525960052968439,0.1166435337676174
2018-10-31,WMT,0.809856444822801,0.2814311203367891,0.0724539655514221,0.6492720106980665,2.0433635201955664,5.344013490725127,0.5512064011863202,1.848273124255657,197.48163580909835,0.0080191364753754,0.0252375131951775,0.0605363728627749
2018-07-31,WMT,0.9258820082864836,0.5117252347139489,0.0827811336021092,0.6417971290194213,1.8578352180936997,1.7184115523465704,0.6213081499742796,2.2763129689174706,160.34701949336096,-0.0035280643689763,-0.0102128257357589,0.0358050001198444
2018-04-30,WMT,0.7335834664487288,0.251841945589856,0.0639077727008185,0.6177956052643137,1.675706797966963,6.324528301886793,0.5987010008442031,2.117797843105558,172.348839238008,0.0111063939841992,0.030124947056332,0.0808019135408603
2018-01-31,WMT,0.7598476840590416,0.2435781510678672,0.1436176309522293,0.604824908811766,1.588565411139221,11.434701492537313,0.6662706212534593,2.344288879245369,155.69753507404522,0.0115537692766548,0.0303458372394662,0.1461274954870399
2017-10-31,WMT,0.8126810468079816,0.2476160875240877,0.0708646733387207,0.6232057073548092,1.7139405082408563,5.938250428816467,0.5882080472174736,1.825572815921192,199.93724534938335,0.0090920377816191,0.0250049248144986,0.0750793681339546
2017-07-31,WMT,0.7795937427037124,0.2517888780541402,0.0820617763799426,0.6078406080390542,1.6038958488787654,8.513866231647635,0.6119831717650794,2.106740021177662,173.2534609543165,0.0153994225216554,0.0406341227140033,0.1051721247045442
2017-04-30,WMT,0.7727952771824835,0.2472200881484776,0.072580971250657,0.6188926386204548,1.6773283033206223,8.816053511705686,0.5885398411760583,2.022278083992528,180.4895196606149,0.0157822529766971,0.0427732016121371,0.1038495558862504
