fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-10-31,CSCO,0.9273645313249274,0.6970748356886971,0.09060393218809061,0.6129461115423362,1.5836195677682248,10.688571428571429,0.12289640138065433,1.51340206185567,241.17847411444143,0.023616455549867053,0.061015936679965015,0.22869626687166017
2025-07-31,CSCO,0.9977754962354551,0.867214236824093,0.12075062742413872,0.6169546409793034,1.6106568750933972,9.14945652173913,0.11998429974405311,1.70448798988622,214.1405525681439,0.020851902429451064,0.05443716243622313,0.21783307218239417
2025-04-30,CSCO,0.9078417161907523,0.8861284244093347,0.11761124800695753,0.6165116628541851,1.6076412321759008,8.312655086848634,0.11812292331068107,1.7199858757062148,212.21104495996715,0.02079611293850495,0.05422880156743224,0.21234718678423836
2025-01-31,CSCO,0.8666133586546391,0.6460681176441191,0.055998400759639175,0.6248815653964984,1.6658247309466285,8.146039603960396,0.11527085478887744,1.667236077895456,218.9252049180328,0.02000411946446962,0.05332747638919394,0.17858522878401625
2024-10-31,CSCO,0.8818509200335455,0.6341571703418677,0.0903014158156973,0.632888196995127,1.7239658104556397,6.423444976076555,0.11222462763412874,1.501749920458161,243.04978813559322,0.021981140489568892,0.059875875168407804,0.1767577075357938
2024-07-31,CSCO,0.9082889808791642,0.6916272422629608,0.09190814113936527,0.6346282140933825,1.7369382053369118,6.732057416267943,0.10965092072371858,1.4411503112955826,253.2699033120757,0.017377605234179708,0.047561431682689136,0.15658337138329004
2024-04-30,CSCO,0.8947342176124464,0.7336690934476913,0.09900767926598185,0.6278963885591635,1.6874235273553575,7.260504201680672,0.1032699718694613,1.4204618345093007,256.9586814179273,0.015333582659880649,0.0412078307988114,0.16166902231481925
2024-01-31,CSCO,1.3654986872386632,1.160092055362873,0.02619039901461865,0.5428568604582205,1.1874986486778665,27.341666666666665,0.1264257615592939,1.4253661576815206,256.0745518146043,0.026034356652895014,0.056950119997405464,0.3627784402405313
2023-10-31,CSCO,1.4669502496763456,1.0153874606990938,0.08770112816719068,0.5423255248931992,1.1849590798495908,41.01801801801802,0.14848859103885323,1.5293237582286057,238.66757972999412,0.03682857200704582,0.08046892280468923,0.3752668950152894
2023-07-31,CSCO,1.3845220224216679,0.9406879810916988,0.19055223737583443,0.5645348152220869,1.2963948323675962,41.27927927927928,0.14926560106821662,1.4969813391877058,243.82401466544454,0.038860307112280564,0.08923860843685884,0.3808075722918494
2023-04-30,CSCO,1.3910651485079564,0.8563668651415439,0.18172638323061388,0.5663341160065212,1.3059226858966781,37.30275229357798,0.1494017164125542,1.536845135290731,237.49953174751826,0.03293379405100021,0.07594278283485045,0.3593899048842345
2023-01-31,CSCO,1.4132907676500808,0.9838543960076325,0.17389549390870396,0.5672579298831386,1.3108453488932825,32.91588785046729,0.14181969949916529,1.644904458598726,221.8973862536302,0.02893363939899833,0.06686116603173073,0.364205384500867
2022-10-31,CSCO,1.4516789845758356,0.9522011568123393,0.15914203084832904,0.5672190341092269,1.3106376638855781,35.75,0.14649558320974918,1.9842342342342343,183.95005675368898,0.028693016957895414,0.06629916567342074,0.3577584864054854
2022-07-31,CSCO,1.4320202808112326,0.9627535101404057,0.14340873634945397,0.5768919810216804,1.3634626505418248,37.73118279569893,0.13938001319120868,2.0054517133956384,182.00388349514566,0.02994617135805621,0.07077665753149122,0.35757468234111295
2022-04-30,CSCO,1.4898964803312629,0.972712215320911,0.15159420289855072,0.5646410983113678,1.2969554455445544,43.233333333333334,0.13831266096964343,2.1129538323621695,172.74395417904114,0.03280278457277714,0.07534653465346534,0.3716111130764829
2022-01-31,CSCO,1.419988423692842,0.905344395137951,0.09496430638626278,0.5809976448621926,1.3866214300182298,41.94318181818182,0.13494303112601047,2.2685769791160757,160.89381288803256,0.03153975090704632,0.07527344541219363,0.3447977082158127
2021-10-31,CSCO,1.6175230226353388,1.0592133574317928,0.14747396505723384,0.5551098654942124,1.2477459544272969,42.08988764044944,0.13440160031672935,2.6457423580786026,137.95749948421704,0.031047811546035153,0.06978759279642163,0.3861989739657586
2021-07-31,CSCO,1.4895837300529382,1.0852724987622349,0.17153520965837682,0.5766536406248397,1.3621320411871594,39.11224489795919,0.13462978348051735,3.067350865939705,118.99519029694687,0.030862488076556203,0.07290127195639007,0.3816774473201561
2021-04-30,CSCO,1.5274915505729123,0.9798450251421976,0.15992086390239882,0.5718134957825679,1.3354309165526677,33.351351351351354,0.13635298628269574,2.9246358454718178,124.80186227804244,0.03049118173298117,0.07121004850143017,0.37085656601996825
2021-01-31,CSCO,1.610349127182045,1.20727592782749,0.10906557136570338,0.5907887992803422,1.4437258761279108,30.5929203539823,0.1251032938985994,2.9080779944289694,125.51245210727969,0.026621060449158483,0.06505457426957388,0.3781538572761535
2020-10-31,CSCO,1.5927160905487014,1.138490607980438,0.1517542884665259,0.5983600517878382,1.4897921744371938,28.357142857142858,0.12556445585928866,3.3369148119723713,109.38247470101197,0.02288348788985611,0.05697512907199203,0.3621934124439683
2020-07-31,CSCO,1.7201452765386285,1.34779519166239,0.15009277170265684,0.600223503737362,1.5013976793248944,28.781512605042018,0.1281351143348128,3.486739469578783,104.68232662192395,0.027790370362561014,0.06951476793248945,0.4125580186538672
2020-04-30,CSCO,1.5925897366696224,1.1568030227088715,0.16335736592512626,0.609296015055693,1.559482468914529,27.246153846153845,0.1311136398450664,3.4752475247524752,105.02849002849003,0.0303521018885266,0.0776856726783914,0.3913001388780788
2020-01-31,CSCO,1.8133375588554872,1.1819540021731256,0.17203911626222385,0.6070488576294428,1.5448456364506233,23.367088607594937,0.1327604892398204,3.1345158906134514,116.44541381749588,0.031827129365447994,0.08099513128640981,0.4107798329316848
2019-10-31,CSCO,1.6959791844533887,1.1008659592633248,0.14583079237305363,0.6278272715478096,1.6869244400546146,21.168539325842698,0.1422717640444579,3.4933035714285716,104.48562300319489,0.031635168447000823,0.0850013072654911,0.38925619209103457
2019-07-31,CSCO,1.5058968213925328,1.0748612512613522,0.12430625630676084,0.6567136707126277,1.9130201662148878,19.166666666666668,0.13731044144263904,3.509761388286334,103.99567367119901,0.02255785178898285,0.06571147716779363,0.3249570806332287
2019-04-30,CSCO,1.6949450077025041,1.0506215741769067,0.15508902661842153,0.6216966295599617,1.643381154222367,18.13270142180095,0.13319354076084164,3.1625908790482486,115.41170323928944,0.031288866960642224,0.08270840126073253,0.38337833801131044
2019-01-31,CSCO,1.8018589504392957,0.9658400895552767,0.1288035550731029,0.6019109523530675,1.5120007845252397,15.991031390134529,0.12146942281040776,2.7472075249853027,132.8621870318853,0.02754191797934844,0.06918531957145309,0.37071837804517566
