date,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score,ticker
2010-01-04,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-05,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-06,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-07,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-08,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-11,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-12,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-13,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-14,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-15,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-19,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-20,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-21,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-22,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-25,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-26,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-27,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-28,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-01-29,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-01,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-02,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-03,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-04,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-05,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-08,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-09,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-10,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-11,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-12,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-16,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-17,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-18,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-19,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-22,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-23,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-24,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-25,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-02-26,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-01,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-02,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-03,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-04,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-05,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-08,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-09,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-10,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-11,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-12,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-15,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-16,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-17,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-18,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-19,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-22,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-23,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-24,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-25,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-26,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-29,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-30,1.2502018480308603,1.065398761998744,0.1194043240333722,0.750757091656711,3.0495429409773163,10.275229357798166,0.2242658294668408,1.726639582124202,211.3932773109244,0.0,0.0,0.1566703764489336,HON
2010-03-31,1.2516968778977065,1.0655928597612438,0.1174882664499124,0.7506306236452139,3.047575429416323,10.176110536461367,0.2239583119570729,1.7248112821330148,211.62380179887072,0.0,0.0,0.1556946802004928,HON
2010-04-01,1.2531297730711692,1.0657788906581735,0.1156518418243572,0.7505094117501943,3.045689689283635,10.081111176353296,0.223663575132563,1.723058967820699,211.8447454960292,0.0,0.0,0.1547595347053021,HON
2010-04-05,1.2545036498694706,1.0659572592770314,0.1138910562263557,0.7503931923551332,3.0438816193955462,9.990024669033623,0.2233809779877764,1.7213788281834046,212.05658891966456,0.0,0.0,0.1538629061712179,HON
2010-04-06,1.255821430205733,1.0661283449659578,0.1122021648786825,0.7502817182886863,3.042147374412257,9.902657294904389,0.2231099195049896,1.7197672899589158,212.25978261096083,0.0,0.0,0.1530028876800338,HON
2010-04-07,1.257085856474764,1.0662925037664657,0.1105816530780628,0.7501747575653755,3.040483345246345,9.81882723623269,0.2228498355921793,1.7182209994213204,212.4547494304728,0.0,0.0,0.1521776894719698,HON
2010-04-08,1.258299505087534,1.0664500701706048,0.1090262188491406,0.7500720922406775,3.0388861412509187,9.738363679829911,0.2226001962990731,1.7167368058294474,212.64188664505951,0.0,0.0,0.1513856301127122,HON
2010-04-09,1.259464798794669,1.0666013587209044,0.1075327571504629,0.7499735173685499,3.037352574001472,9.66110600001776,0.2223605032822893,1.7153117463562346,212.8215678280924,0.0,0.0,0.1506251284507744,HON
2010-04-12,1.260584017923658,1.0667466654692854,0.1060983454726702,0.749878840050851,3.035879642507324,9.58690301361386,0.2221302874939202,1.713943032346538,212.9941445921635,0.0,0.0,0.1498946962837959,HON
2010-04-13,1.2616593106400122,1.0668862693092522,0.1047202306876084,0.7497878785693246,3.034464519707575,9.515612299628382,0.2219091070708814,1.7126280367685691,213.15994817129396,0.0,0.0,0.1491929316618384,HON
2010-04-14,1.2626927023300076,1.0670204331940427,0.1033958170232333,0.749700461591892,3.033104540123094,9.44709957719852,0.2216965454049445,1.711364282739563,213.31929086769557,0.0,0.0,0.1485185127639569,HON
2010-04-15,1.2636861041916485,1.067149405251982,0.1021226550532751,0.7496164274459226,3.031797188550504,9.381238136017185,0.221492209375635,1.7101494330197278,213.47246737644505,0.0,0.0,0.1478701922915092,HON
2010-04-16,1.2646413211108538,1.067273419809036,0.1008984316029745,0.7495356234519696,3.030540089696848,9.31790831415058,0.2212957277301533,1.7089812803803095,213.61975599994392,0.0,0.0,0.1472467923279472,HON
2010-04-19,1.2655600588914313,1.0673926983274715,0.0997209604830161,0.7494579053121695,3.029330998664693,9.25699701869898,0.2211067495962189,1.7078577387619227,213.76141976273644,0.0,0.0,0.1466471996203438,HON
2010-04-20,1.2664439308999869,1.067507450268554,0.0985881739732901,0.7493831365481343,3.028167792207193,9.198397285246545,0.2209249431152568,1.7067768351483636,213.897707436114,0.0,0.0,0.1460703612427475,HON
2010-04-21,1.2672944641803967,1.0676178738863829,0.0974981149864739,0.7493111879837138,3.027048460681232,9.142007872478628,0.2207499941846926,1.7057367020891103,214.02885448092945,0.0,0.0,0.1455152806057161,HON
2010-04-22,1.268113105086714,1.0677241569592035,0.0964489298487959,0.7492419372684953,3.025971100634319,9.08773288872634,0.2205816052993015,1.704735570810735,214.15508391615728,0.0,0.0,0.1449810137801316,HON
2010-04-23,1.268901224478303,1.0678264774638853,0.095438861641857,0.7491752684383356,3.0249339079676165,9.0354814475349,0.2204194944826042,1.7037717648636763,214.2766071199511,0.0,0.0,0.1444666661067177,HON
2010-04-26,1.2696601225165007,1.067925004198666,0.09446624405514,0.7491110715095998,3.02393517162336,8.985167349650247,0.2202633943002269,1.702843694256314,214.39362456926008,0.0,0.0,0.1439713890656104,HON
2010-04-27,1.2703910330981272,1.0680198973587474,0.0935294957039444,0.7490492421041208,3.0229732677502046,8.936708789082335,0.2201130509479574,1.7019498500331445,214.5063265234487,0.0,0.0,0.1434943773829322,HON
2010-04-28,1.271095127957624,1.068111309068872,0.0926271148720081,0.74898968110219,3.0220466543046696,8.890028081137773,0.2199682234079634,1.7010887992581998,214.61489365682215,0.0,0.0,0.1430348663536262,HON
2010-04-29,1.2717735204664722,1.0681993838765962,0.0917576746421066,0.7489322943211557,3.021153866050971,8.84505141052278,0.2198286826672783,1.700259180368669,214.71949764447277,0.0,0.0,0.1425921293618566,HON
2010-04-30,1.272427269155729,1.0682842592096151,0.0909198183815023,0.7488769922174435,3.020293509925237,8.801708597802717,0.2196942109932385,1.69945969886712,214.82030170543405,0.0,0.0,0.1421654755821053,HON
2010-05-03,1.2730573809850487,1.0683660658001777,0.0901122555523111,0.7488236896100228,3.019464260733366,8.759932882669819,0.2195646012610689,1.6986891233237549,214.91746110674373,0.0,0.0,0.1417542478457242,HON
2010-05-04,1.2736648143793072,1.0684449280793251,0.0893337578197064,0.748772305423531,3.0186648571547217,8.719660722618233,0.2194396563292687,1.6979462816628637,215.01112363167263,0.0,0.0,0.1413578206591516,HON
2010-05-05,1.2742504820519769,1.0685209645434486,0.0885831554334324,0.7487227624494386,3.017894098026472,8.680831605757493,0.2193191884588637,1.697230057710068,215.101430015072,0.0,0.0,0.140975598361304,HON
2010-05-06,1.2748152536326034,1.0685942880954082,0.087859333860379,0.748674987123784,3.017150838885738,8.643387876613586,0.2192030187729508,1.6965393879791275,215.1885143485143,0.0,0.0,0.1406070134088135,HON
2010-05-07,1.275359958114152,1.0686650063622716,0.0871612306480215,0.7486289093201477,3.0164339887488025,8.607274573872775,0.2190909767532963,1.6958732586790384,215.27250445765907,0.0,0.0,0.1402515247788258,HON
2010-05-10,1.275885386134541,1.0687332219915202,0.086487832500363,0.7485844621566515,3.015742507108529,8.572439279118338,0.2189828997710397,1.6952307029238995,215.35352225405157,0.0,0.0,0.1399086164800099,HON
