date,Current Ratio,Acid Test Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score,ticker
2010-01-04,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-05,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-06,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-07,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-08,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-11,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-12,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-13,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-14,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-15,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-19,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-20,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
2010-01-21,2.4066538355787737,2.63733846576849,0.2597509065111146,0.3509713701431493,76.0625,0.0618004099006779,0.1744935543278084,2091.767810026385,0.0240580167113353,0.0325068166325835,0.5819607439940073,V
